movie_id,genre,company_name,company_country,movie_country,lang,adult,belongs_to_collection,budget,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,title,video,vote_average,vote_count
11969,Action,Cinergi Pictures,US,US,English,False,FALSE,25000000,tt0108358,en,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",38.713,12/25/1993,56500000,130,Released,Tombstone,False,7.6,2148
11970,Romance,Walt Disney Pictures,US,US,English,False,Hercules (Disney) Collection,85000000,tt0119282,en,Hercules,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",72.884,6/13/1997,252712101,93,Released,Hercules,False,7.5,7461
11978,Drama,Fox 2000 Pictures,US,US,English,False,FALSE,32000000,tt0203019,en,Men of Honor,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",37.309,9/13/2000,82300000,129,Released,Men of Honor,False,7.48,2306
12085,Comedy,Lightspeed Entertainment,US,US,English,False,FALSE,0,tt0951216,en,Mad Money,Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.,31.803,1/17/2008,0,104,Released,Mad Money,False,6.5,667
12092,Family,Walt Disney Productions,US,US,English,False,FALSE,3000000,tt0043274,en,Alice in Wonderland,"On a golden afternoon, wildly curious young Alice tumbles into the burrow and enters the merry, madcap world of Wonderland full of whimsical escapades.",58.699,7/28/1951,57200000,75,Released,Alice in Wonderland,False,7.194,5879
12153,Crime,Wayans Bros. Entertainment,US,US,English,False,FALSE,37000000,tt0381707,en,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",97.868,6/23/2004,113100000,109,Released,White Chicks,False,6.942,4064
12155,Family,Walt Disney Pictures,US,US,English,False,Alice in Wonderland Collection,200000000,tt1014759,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",84.904,3/3/2010,1025467110,108,Released,Alice in Wonderland,False,6.6,14048
12159,Fantasy,PolyGram Filmed Entertainment,US,US,English,False,FALSE,85000000,tt0120889,en,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",31.632,10/2/1998,71485043,113,Released,What Dreams May Come,False,7.2,2312
12222,Adventure,Dr. Seuss Enterprises,US,US,English,False,FALSE,85000000,tt0451079,en,Horton Hears a Who!,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!",34.417,3/3/2008,298572799,86,Released,Horton Hears a Who!,False,6.5,3286
12230,Family,Walt Disney Productions,US,US,English,False,101 Dalmatians (Animated) Collection,3600000,tt0055254,en,One Hundred and One Dalmatians,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement. In a Disney animation classic, Dalmatian Pongo is tired of his bachelor-dog life. He spies lovely Perdita and maneuvers his master, Roger, into meeting Perdita's owner, Anita. The owners fall in love and marry, keeping Pongo and Perdita together too. After Perdita gives birth to a litter of 15 puppies, Anita's old school friend Cruella De Vil wants to buy them all. Roger declines her offer, so Cruella hires the criminal Badun brothers to steal them -- so she can have a fur coat.",50.562,1/25/1961,303000000,79,Released,One Hundred and One Dalmatians,False,7.2,6304
12242,Animation,DisneyToon Studios,US,US,English,False,Mulan Collection,0,tt0279967,en,Mulan II,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family.",41.957,11/3/2004,0,79,Released,Mulan II,False,6.5,2379
12244,Adventure,Arc Productions,CA,US,English,False,FALSE,30000000,tt0472033,en,9,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",34.351,8/19/2009,48428063,79,Released,9,False,6.9,3569
12405,Romance,Film4 Productions,GB,GB,English,False,FALSE,15000000,tt1010048,en,Slumdog Millionaire,"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",42.567,11/12/2008,378400000,120,Released,Slumdog Millionaire,False,7.732,10622
12429,Fantasy,TOHO,JP,JP,Japanese,False,FALSE,34000000,tt0876563,ja,崖の上のポニョ,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",55.521,7/19/2008,202404009,100,Released,Ponyo,False,7.741,4336
12437,Thriller,Lakeshore Entertainment,US,US,English,False,Underworld Collection,35000000,tt0834001,en,Underworld: Rise of the Lycans,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",45.539,1/22/2009,92158961,92,Released,Underworld: Rise of the Lycans,False,6.528,3664
12444,Fantasy,Warner Bros. Pictures,US,GB,English,False,Harry Potter Collection,250000000,tt0926084,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",133.88,11/17/2010,954305868,146,Released,Harry Potter and the Deathly Hallows: Part 1,False,7.746,19227
12445,Fantasy,Warner Bros. Pictures,US,GB,English,False,Harry Potter Collection,125000000,tt1201607,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",127.95,7/12/2011,1341511219,130,Released,Harry Potter and the Deathly Hallows: Part 2,False,8.1,20738
12536,Family,Fox Television Studios,US,US,English,False,Home Alone Collection,0,tt0329200,en,Home Alone 4,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",33.79,11/3/2002,0,84,Released,Home Alone 4,False,4.508,1263
12920,Drama,Epsilon Motion Pictures,CH,US,English,False,FALSE,0,tt0418647,en,Dreamer: Inspired By a True Story,Ben Crane believes that a severely injured racehorse deserves another chance. He and his daughter Cale adopt the mare and save it from being sacrificed by the owner.,83.634,9/10/2005,0,106,Released,Dreamer: Inspired By a True Story,False,6.985,393
13002,Animation,Mattel,US,CA,English,False,FALSE,0,tt0859594,en,Barbie in the 12 Dancing Princesses,"King Randolph sends for his cousin, Duchess Rowena, to help turn his daughters, Princess Genevieve and her eleven sisters, into royal material. But the Duchess strips the sisters of their fun, including their favorite pastime: dancing. When all hope may be lost, the sisters discover a secret passageway to a magical land where they can dance the night away.",49.605,9/19/2006,0,82,Released,Barbie in the 12 Dancing Princesses,False,7.6,1183
13004,Family,Mattel,US,CA,English,False,FALSE,0,tt1294138,en,Barbie and the Diamond Castle,"Liana and Alexa (Barbie and Teresa) are best friends who share everything, including their love of singing. Upon meeting a girl inside a mirror, the duo embark on a journey that will put their friendship to the ultimate test.",34.717,9/3/2008,0,78,Released,Barbie and the Diamond Castle,False,7.407,839
13053,Adventure,Walt Disney Pictures,US,US,English,False,FALSE,150000000,tt0397892,en,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",50.628,11/21/2008,309979994,98,Released,Bolt,False,6.5,6075
13161,Crime,Silver Nitrate,US,US,English,False,FALSE,7500000,tt0490086,en,Big Stan,A weak con man panics when he learns he's going to prison for fraud. He hires a mysterious martial arts guru who helps transform him into a martial arts expert who can fight off inmates who want to hurt or love him.,37.148,11/3/2007,8742330,109,Released,Big Stan,False,6.587,915
13183,Action,DC,US,US,English,False,FALSE,130000000,tt0409459,en,Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",87.252,3/4/2009,185258983,163,Released,Watchmen,False,7.338,9279
13186,Horror,Summit Entertainment,US,US,English,False,Wrong Turn Collection,4000000,tt0804555,en,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,70.72,8/25/2007,0,96,Released,Wrong Turn 2: Dead End,False,6.117,1398
13194,Fantasy,Madhouse,JP,US,English,False,FALSE,0,tt0465657,en,Highlander: The Search for Vengeance,"Colin MacLeod hunts for the man responsible for the death of his love. He chases the immortal Marcus Octavius across centuries as his quest threatens to take over his life and heart. In his quest, he meets a woman who reminds him of his slain beauty. But it's his final battle with Marcus that will decide not only his fate, but also the fate of everyone in the world.",57.356,6/5/2007,0,86,Released,Highlander: The Search for Vengeance,False,7.2,118
13207,Horror,Paramount Pictures,US,US,English,False,FALSE,19000000,tt0758746,en,Friday the 13th,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,34.528,2/11/2009,91509154,97,Released,Friday the 13th,False,5.746,2621
13223,Drama,Malpaso Productions,US,US,English,False,FALSE,33000000,tt1205489,en,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",39.273,12/12/2008,270000000,116,Released,Gran Torino,False,7.99,10761
13283,Animation,Mattel,US,CA,English,False,FALSE,0,tt1092053,en,Barbie as the Island Princess,"Shipwrecked as a child, Rosella (Barbie) grows up on the island under the watchful eyes of her loving animal friends. The arrival of Prince Antonio leads Rosella and her furry pals to explore civilization and ultimately save the kingdom by uncovering a secret plot.",36.583,9/17/2007,0,85,Released,Barbie as the Island Princess,False,7.3,731
13285,Animation,Mattel,US,US,English,False,Barbie Fairytopia Collection,0,tt0775425,en,Barbie Fairytopia: Mermaidia,"In this animated follow-up to Fairytopia, Elina enlists the help of a mermaid, Nori, to save her friend Nalu, a merman prince who has been captured by the wicked Laverna.",32.128,3/14/2006,0,76,Released,Barbie Fairytopia: Mermaidia,False,6.8,698
13313,Fantasy,Disney Television Animation,US,US,English,False,Beauty and the Beast Collection,0,tt0118692,en,Beauty and the Beast: The Enchanted Christmas,"Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",59.369,11/11/1997,0,72,Released,Beauty and the Beast: The Enchanted Christmas,False,6.218,1031
13387,Action,EuropaCorp,FR,FR,Russian,False,The Transporter Collection,30000000,tt1129442,en,Transporter 3,"Frank Martin puts the driving gloves on to deliver Valentina, the kidnapped daughter of a Ukranian government official, from Marseilles to Odessa on the Black Sea. En route, he has to contend with thugs who want to intercept Valentina's safe delivery and not let his personal feelings get in the way of his dangerous objective.",41.294,11/26/2008,109000000,104,Released,Transporter 3,False,6.152,3384
13461,Drama,Bess Movie,IT,ES,Italian,False,FALSE,0,tt0443584,it,Melissa P.,"An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way.",38.716,11/18/2005,7450832,100,Released,Melissa P.,False,4.6,558
13475,Action,Spyglass Entertainment,US,US,English,False,Star Trek: Alternate Reality Collection,150000000,tt0796366,en,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",61.372,5/6/2009,386839614,127,Released,Star Trek,False,7.4,9915
13510,Thriller,Rollercoaster Films,GB,GB,English,False,FALSE,12850990,tt1020530,en,Eden Lake,"When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",34.037,9/12/2008,3984669,91,Released,Eden Lake,False,6.8,1808
13523,Romance,Goldcrest,GB,US,English,False,FALSE,19000000,tt1135985,en,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,34.634,10/16/2008,18755936,109,Released,Sex Drive,False,6.365,1348
13597,Adventure,Taurus Film,DE,US,English,False,FALSE,25000000,tt0091369,en,Labyrinth,"When teen Sarah is forced to babysit her half-brother Toby, she summons Jareth the Goblin King to take him away. When he is actually kidnapped, Sarah is given just thirteen hours to solve a labyrinth and rescue him.",33.614,6/27/1986,12729917,102,Released,Labyrinth,False,7.271,2458
13683,Family,Disney Television Animation,US,US,English,False,Tarzan (Animation) Collection,0,tt0313680,en,Tarzan & Jane,"With the first anniversary of her wedding to Tarzan beckoning, Jane ponders how to make it the perfect English celebration.",80.326,6/24/2002,0,75,Released,Tarzan & Jane,False,5.985,626
13700,Animation,Walt Disney Pictures,US,US,Mandarin,False,FALSE,110000000,tt0299172,en,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.",40.43,4/2/2004,145358062,76,Released,Home on the Range,False,6.057,2046
13811,Science Fiction,Summit Entertainment,US,US,English,False,FALSE,50000000,tt0448011,en,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,45.315,3/19/2009,155446362,121,Released,Knowing,False,6.215,5347
13885,Horror,Parkes/MacDonald Productions,US,GB,English,False,FALSE,50000000,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",34.316,12/20/2007,152000000,116,Released,Sweeney Todd: The Demon Barber of Fleet Street,False,7.186,5911
14001,Horror,Universal Pictures,US,US,English,False,FALSE,20000000,tt0455760,en,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",36.398,3/16/2007,22217407,89,Released,Dead Silence,False,6.4,2265
14128,Animation,Disney Television Animation,US,US,English,False,Cinderella Collection,5000000,tt0291082,en,Cinderella II: Dreams Come True,"As a newly crowned princess, Cinderella quickly learns that life at the Palace - and her royal responsibilities - are more challenging than she had imagined. In three heartwarming tales, Cinderella calls on her animal friends and her Fairy Godmother to help as she brings her own grace and charm to her regal role and discovers that being true to yourself is the best way to make your dreams come true.",54.561,2/23/2002,0,74,Released,Cinderella II: Dreams Come True,False,6.1,1459
14160,Family,Pixar,US,US,English,False,FALSE,175000000,tt1049413,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",92.114,5/28/2009,735099082,96,Released,Up,False,7.959,20370
14161,Science Fiction,Columbia Pictures,US,US,German,False,FALSE,200000000,tt1190080,en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",67.714,10/10/2009,791217826,158,Released,2012,False,5.847,11993
14199,Adventure,Troublemaker Studios,US,US,English,False,Sharkboy and Lavagirl Collection,50000000,tt0424774,en,The Adventures of Sharkboy and Lavagirl,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",31.615,6/10/2005,72000000,92,Released,The Adventures of Sharkboy and Lavagirl,False,5.179,1509
14324,Action,Red Lion,LU,US,Russian,False,FALSE,38000000,tt0437954,en,Virgin Territory,"In Black Death era Tuscany, as in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance, swordplay, randy nuns, Saracen pirates, and a sexy cow.",56.79,12/17/2007,5410749,93,Released,Virgin Territory,False,4.8,325
14347,Romance,20th Century Fox,US,US,Portuguese,False,FALSE,9000000,tt0086973,en,Blame It on Rio,"Matthew Hollis is man on holiday in Rio with his best friend. Both men have teenage daughters with them. When Matthew falls for his best friend's amorous daughter named Jennifer, they embark on a secret, if slightly one-sided relationship. Jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of Matthew!",64.691,2/17/1984,18644570,100,Released,Blame It on Rio,False,5.663,172
14405,Romance,Smart Entertainment,US,US,English,False,Beverly Hills Chihuahua Collection,20000000,tt1014775,en,Beverly Hills Chihuahua,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",34.482,10/3/2008,149281606,91,Released,Beverly Hills Chihuahua,False,5.4,1056
14411,Family,DreamWorks Animation,US,US,English,False,FALSE,60000000,tt0165982,en,Sinbad: Legend of the Seven Seas,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",45.333,7/2/2003,80767884,90,Released,Sinbad: Legend of the Seven Seas,False,6.973,2056
14438,Drama,Provident Films,US,US,English,False,FALSE,500000,tt1129423,en,Fireproof,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",39.3,9/26/2008,33473297,118,Released,Fireproof,False,7.661,762
14574,History,Heyday Films,GB,US,German,False,FALSE,12500000,tt0914798,en,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",72.88,5/7/2008,20416563,94,Released,The Boy in the Striped Pyjamas,False,7.831,7207
14836,Animation,Pandemonium,US,US,English,False,FALSE,60000000,tt0327597,en,Coraline,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",137.2,2/5/2009,185860104,100,Released,Coraline,False,7.891,8191
14926,Comedy,GreeneStreet Films,US,US,English,False,FALSE,20000000,tt0263757,en,Uptown Girls,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny for precocious Ray, the oft ignored daughter of a music executive she learns what it means to be an adult while teaching Ray how to be a child.",43.088,8/15/2003,44600000,92,Released,Uptown Girls,False,6.8,903
15070,Drama,Miramax,US,US,English,False,Undisputed Collection,20000000,tt0281322,en,Undisputed,"Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. When these two giants collide in the same prison, they fight against each other disputing who is the real champion.",37.929,7/17/2002,14946150,96,Released,Undisputed,False,6.5,731
15092,Thriller,RadicalMedia,US,US,English,False,Crank Collection,20000000,tt1121931,en,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,44.231,4/16/2009,34600000,96,Released,Crank: High Voltage,False,6.071,2855
15165,Family,Mainframe Entertainment,CA,US,English,False,FALSE,0,tt0426955,en,Barbie as The Princess & the Pauper,"In her first animated musical featuring seven original songs, Barbie comes to life in this modern re-telling of a classic tale of mistaken identity and the power of friendship. Based on the story by Mark Twain.",47.118,9/28/2004,0,86,Released,Barbie as The Princess & the Pauper,False,7.5,1474
15167,Animation,Mattel,US,CA,English,False,FALSE,0,tt0288441,en,Barbie in the Nutcracker,"""Barbie"" stars as Clara in this animated retelling of the classic Christmas ballet, complete with Tchaikovsky soundtrack and ballet choreography.",36.146,9/30/2001,0,77,Released,Barbie in the Nutcracker,False,6.9,1051
15370,Adventure,Studio Ghibli,JP,JP,Japanese,False,FALSE,0,tt0347618,ja,猫の恩返し,"Young Haru rescues a cat from being run over, but soon learns it's no ordinary feline; it happens to be the Prince of the Cats.",31.702,7/19/2002,54016370,75,Released,The Cat Returns,False,7.1,2228
15512,Adventure,DreamWorks Animation,US,US,English,False,FALSE,175000000,tt0892782,en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",46.71,3/19/2009,381509870,94,Released,Monsters vs Aliens,False,6.216,4654
15567,Adventure,Disney Television Animation,US,US,English,False,Lilo & Stitch Collection,0,tt0348124,en,Stitch! The Movie,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most-wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now, but what Lilo and Stitch don't know is that Dr. Jumba brought his other alien ""experiments"" to Hawaiʻi as well.",32.327,9/10/2003,0,60,Released,Stitch! The Movie,False,6.435,703
15906,Animation,Mattel,US,US,English,False,FALSE,0,tt0480345,en,Barbie and the Magic of Pegasus,"Princess Annika escapes the clutches of the evil wizard, explores the wonders of Cloud Kingdom, and teams up with a magnificent winged horse - who turns out to be her sister, Princess Brietta - to defeat the wizard and break the spells that imprisoned her family.",33.667,10/4/2005,0,85,Released,Barbie and the Magic of Pegasus,False,7.187,721
16119,Family,DisneyToon Studios,US,US,English,False,Cinderella Collection,0,tt0465940,en,Cinderella III: A Twist in Time,"When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.",38.56,2/6/2007,0,74,Released,Cinderella III: A Twist in Time,False,6.5,1259
16237,Animation,DC,US,US,Japanese,False,FALSE,0,tt0816671,en,Teen Titans: Trouble in Tokyo,"After a battle with a high-tech villain named, Saiko-Tek, the Teen Titans travel to the city of Tokyo where they find themselves embroiled in a conflict with an ancient enemy.",42.067,9/15/2006,0,75,Released,Teen Titans: Trouble in Tokyo,False,7.8,398
16337,Horror,Golan-Globus Productions,US,US,English,False,Texas Chainsaw Massacre Collection,4500000,tt0092076,en,The Texas Chainsaw Massacre 2,"With the help of a radio DJ, Texas ranger Lefty Enright finds his way to the cannibalistic Sawyer family's underground slaughter shop, where he seeks to avenge the brutal murder of his kin.",32.153,8/22/1986,8000000,100,Released,The Texas Chainsaw Massacre 2,False,5.6,886
16353,Adventure,Sahamongkolfilm,TH,TH,Thai,False,Ong Bak Collection,8500000,tt0785035,th,องค์บาก 2,"Tien, the son of Lord Sihadecho — a murdered nobleman — is taken under the wing of Chernang, a renowned warrior and leader of the Pha Beek Krut.",32.795,12/4/2008,8936663,98,Released,Ong Bak 2,False,6.4,635
16355,Action,General Entertainment Co. LTD,JP,JP,English,False,FALSE,0,tt0237765,ja,ソニック★ザ★ヘッジホッグ,Sonic's arch nemesis Dr. Robotnik has been banished from the Land of Darkness by an evil Metal Robotnik. The devious doctor tells Sonic that the Robot Generator has been sabotaged and will blow Planet Freedom to kingdom come. But it's not until the President's beautiful daughter Sara turns on the charm that Sonic springs into action.,31.934,1/26/1996,0,54,Released,Sonic the Hedgehog: The Movie,False,6.8,62
16366,Animation,DreamWorks Animation,US,US,English,False,DreamWorks Bible Stories Collection,0,tt0264734,en,Joseph: King of Dreams,"In this animated retelling of the story from the Bible's Book of Genesis, Joseph's gift of dream interpretation and his brilliantly colored coat inspires jealousy in his brothers.",35.752,11/7/2000,0,74,Released,Joseph: King of Dreams,False,6.845,1009
16664,Drama,Rockwell Eyes,JP,JP,Japanese,False,FALSE,1250000,tt0297721,ja,リリイ・シュシュのすべて,"Charts the troubled teenage years of students Yūichi Hasumi and Shūsuke Hoshino, exploring the shifting and complex power dynamics of their relationship against the backdrop of Yūichi's love for the dreamy and abstract music of pop star Lily Chou-Chou.",34.257,10/6/2001,6776921,146,Released,All About Lily Chou-Chou,False,7.4,235
16859,Animation,Nibariki,JP,JP,Japanese,False,FALSE,6900000,tt0097814,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",66.748,7/29/1989,4493017,103,Released,Kiki's Delivery Service,False,7.826,4108
16869,Drama,A Band Apart,US,US,French,False,FALSE,70000000,tt0361748,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",78.993,8/2/2009,321457747,153,Released,Inglourious Basterds,False,8.216,22470
16871,Thriller,Ghost House Pictures,US,US,English,False,FALSE,30000000,tt1127180,en,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",42.127,5/27/2009,90810892,99,Released,Drag Me to Hell,False,6.433,3726
